mexican drama 	 2
remote region 	 9
historical mistrust 	 1
nahuatl-speaking 	 2
nahuatl-speaking inhabitants 	 1
spanish-speaking 	 38
spanish-speaking mestizo 	 1
mestizo 	 26
main conflict 	 4
second conflict 	 3
liberal priest 	 1
ancient text 	 6
full costume 	 3
triple jumper 	 12
international athlete 	 4
humble family 	 12
14-metre 	 1
14-metre barrier 	 1
american junior 	 15
latter event 	 8
following seasons 	 182
maximum level 	 9
good margins 	 1
tail wind 	 4
season's best 	 34
decade-long 	 29
decade-long dominance 	 1
seventh-place 	 16
seventh-place finish 	 22
global stage 	 7
later ghost 	 1
patented claims 	 6
short tons 	 14
essential wartime 	 1
related spike 	 1
mile deep 	 1
hill side 	 3
several openings 	 1
in-depth report 	 2
epithermal 	 7
parallel quartz 	 1
narrow bands 	 4
free gold 	 1
gold-bearing 	 5
gold-bearing sulfides 	 1
sulfides 	 12
banded quartz 	 1
late-stage 	 9
late-stage calcite 	 1
calcite 	 33
favorable results 	 2
unverified 	 21
unverified beneath 	 1
extensive mill 	 1
eponymous ghost 	 1
assay office 	 5
rare bullhead 	 1
bullhead 	 11
stable tailings 	 1
tailings 	 70
foghorn 	 30
widdle 	 4
old rooster 	 1
young son 	 116
disrespectful 	 38
such thing 	 25
false alarm 	 10
widdle hobby 	 1
foghorn recovers 	 1
quick bounce 	 1
foghorn regains 	 1
regains 	 59
de-feathered 	 1
de-feathered body 	 1
blue shorts 	 6
bad boy 	 35
humorous plays 	 1
witty depiction 	 1
human types 	 1
particular assignments 	 2
actives 	 19
series' conclusion 	 1
likely animal 	 1
secretive laboratory 	 1
underground piping 	 1
encaged 	 1
encaged animals 	 1
confidential files 	 3
human test 	 3
several guards 	 2
undisclosed amount 	 32
unquestioning 	 8
unquestioning life 	 1
original thought 	 4
imprinted 	 66
problem-solving skills 	 4
unexpected revelation 	 2
primary threat 	 4
obvious intent 	 2
same initiative 	 1
actual reasoning 	 1
same hostage 	 1
intended protectee 	 1
protectee 	 1
unknown operative 	 1
several actives' 	 1
actives' 	 1
former personalities 	 1
unusual skill 	 2
dead wife's 	 1
mental torture 	 3
single thought 	 2
original personality 	 6
lone back-up 	 1
imprinting 	 20
single personality 	 1
empty shell 	 3
russian girl 	 6
own persona 	 1
little girl's 	 5
original self 	 4
fellow actives 	 1
self-aware 	 19
self-aware while 	 1
previous incidents 	 5
visual flashes 	 1
previous engagements 	 2
original personality's 	 1
personality's 	 3
mind-altering 	 8
mind-altering drugs 	 1
imprinted persona 	 1
picasso-esque 	 2
picasso-esque face 	 1
steamed mirror 	 1
explicit indication 	 2
particular incidents 	 2
particular example 	 6
everybody's fantasy 	 1
crappy 	 5
crappy horror 	 1
other actor 	 5
perfect show 	 1
own career 	 42
different person 	 12
extraordinary tenacity. 	 1
tenacity. 	 2
vacation-home 	 1
vacation-home lifestyle 	 1
former content 	 1
militant organization 	 8
humanitarian grounds 	 3
targeted attack 	 2
few details 	 11
wartime action 	 1
essential improvement 	 1
twin barrel 	 2
guided missiles 	 22
single barrel 	 3
initial prototype 	 8
automatic firing 	 1
next version 	 4
actual gun 	 1
rapid-fire horizontal-wedge 	 1
horizontal-wedge 	 1
national healthcare 	 8
respective area 	 1
pre-hospital 	 15
pre-hospital care 	 4
nationalisation 	 48
new service 	 34
new training 	 54
national insignia 	 1
national recruitment 	 1
operational uniform 	 1
green cargo 	 1
clinical grade 	 1
coloured shoulder 	 1
peaked cap 	 5
yellow battenburg 	 2
battenburg 	 2
environmental control 	 20
cardiac monitor 	 1
resuscitation 	 30
second campus 	 13
paramedic programmes 	 1
structured questions 	 1
determinant code 	 1
tetra 	 17
service-level 	 1
service-level agreement 	 1
own command 	 20
joint review 	 10
high-powered touring 	 1
medical incidents 	 1
riders 	 849
advanced paramedics 	 4
narrow streets 	 72
agile nature 	 1
non-routine 	 1
non-routine inter-facility 	 1
inter-facility 	 4
inter-facility transfer 	 3
low acuity 	 1
acuity 	 31
frontline vehicles 	 1
first responders 	 52
additional vehicles 	 2
life-threatening emergencies 	 1
nuclear incident 	 1
respective patients 	 1
medical teams 	 9
injured patients 	 10
invaluable resource 	 5
local word 	 4
numerous shipwrecks 	 2
shipwrecks 	 51
great loss 	 15
daytime reference 	 1
light characteristic 	 1
automatic operation 	 4
white flashes 	 1
clear night 	 4
popular walk 	 3
rare sightings 	 2
volcanic centre 	 2
silica 	 124
neighbouring fields 	 2
american archaeologist 	 6
impromptu 	 73
impromptu pairing 	 1
unparalleled success 	 5
subpar 	 11
subpar living 	 1
jaded pro 	 1
seductive 	 46
seductive singer 	 1
wacky stooge 	 1
stooge 	 7
psychosomatic 	 13
psychosomatic stomach 	 1
directorial aspirations 	 1
oppressive neediness 	 1
neediness 	 2
two-headed 	 6
two-headed showbiz 	 1
showbiz 	 49
last lap 	 16
official split 	 1
early chemistry 	 2
professional partnership 	 16
metre relay 	 6
brazilian titles 	 1
main rivals 	 8
only selector 	 1
first-team picks 	 2
official listing 	 6
all-america selections 	 21
own alma 	 3
western universities 	 22
innovative football 	 1
western organizations 	 1
varied form 	 1
special formations 	 1
signal practice 	 1
remarkable rapidity 	 1
other selectors 	 8
single person 	 93
all-american picks 	 1
own effort 	 3
daily newspapers 	 90
further differences 	 1
ten selectors 	 2
left end 	 102
non-fiction books 	 46
british writer 	 256
20th century's 	 10
political criticism 	 2
several genres 	 12
fictional literature 	 3
political commentary 	 14
serious work 	 8
democratic socialism 	 22
political convictions 	 7
fictional novella 	 1
total output 	 11
best-selling works 	 1
sixty-two languages 	 1
other pair 	 13
twentieth-century author 	 1
british periodicals 	 2
british newsweeklies 	 1
newsweeklies 	 4
cultural criticism 	 28
book-length investigations 	 1
first retrospectives 	 1
retrospectives 	 24
literary quarterly 	 4
comprehensive collections 	 4
large corpus 	 2
western canon 	 4
scholarly analyses 	 1
totalitarian societies 	 3
imperial policeman 	 1
particular anti-fascism 	 1
anti-fascism 	 3
influential decades 	 1
other essays 	 17
original publisher 	 8
critical essays 	 24
latter press 	 1
comprehensive collection 	 9
twenty-volume 	 3
twenty-volume series 	 4
journal entries 	 18
several poems 	 16
british pamphleteers 	 1
pamphleteers 	 2
spender 	 40
essay collections 	 8
abridged 	 49
abridged form 	 3
aforementioned series 	 1
short collections 	 2
same texts 	 2
complete texts 	 4
unpleasant facts 	 2
final eleven 	 5
modern classics 	 7
other writings 	 22
first-hand journalism 	 1
partial copy 	 3
british cooking 	 1
private correspondence 	 20
prototypical grade 	 1
numerous train 	 1
large gantry 	 1
gantry 	 19
gantry-style 	 1
gantry-style crossing 	 1
giant neon 	 1
neon sign 	 18
neon arrows 	 1
aural 	 31
aural warning 	 1
standard railway 	 2
further signals 	 4
utopian views 	 1
architectural compositions 	 1
architectural training 	 4
natural forces 	 3
dynamic use 	 1
little trace 	 10
acrylic paint 	 11
flat surfaces 	 14
last cartoon 	 2
orphan chick 	 1
several gags 	 1
such attempts 	 7
straight points 	 8
game's end 	 3
inbounds 	 7
inbounds play 	 1
oiler 	 35
commercial treaty 	 7
secret mission 	 31
criminal conversation 	 1
international studies 	 135
academic postgraduate 	 1
inter-governmental organizations 	 6
international system 	 10
thematic approaches 	 1
regional imperatives 	 1
imperatives 	 26
stamp collectors 	 8
numerous department 	 1
philatelic activity 	 115
first stamp 	 9
clinical psychologist 	 28
chief science 	 4
biomedical research 	 94
affected individuals 	 9
underlying biology 	 1
new interventions 	 1
serious diseases 	 4
adverse reactions 	 12
such individuals 	 11
such reactions 	 7
autistic 	 56
autistic boy 	 5
son's autism 	 1
children's vaccines 	 2
further collaboration 	 7
annual autism 	 1
early detection 	 68
week-long series 	 1
genetic causes 	 7
alternative theories 	 4
collaborative programs 	 3
post-mortem brain 	 1
scientific establishment 	 2
rigorous work 	 2
scientists' reluctance 	 1
autistic activists 	 1
autistic person 	 1
own terms 	 21
autistic blogger 	 1
critical parody 	 1
legal demands 	 3
short video 	 18
negative portrayal 	 10
possible links 	 3
increased prevalence 	 2
serious disease. 	 1
disease. 	 18
now-discredited 	 1
now-discredited claim 	 1
scientific researchers 	 5
unduly heightens 	 1
heightens 	 14
parents' concerns 	 1
rare cases 	 58
'biologically-plausible' 	 1
'biologically-plausible' vaccine 	 1
autistic daughter 	 1
non-autistic 	 1
non-autistic mothers 	 1
autistic children 	 9
clean house 	 3
autistic people 	 6
inaccurate statistics 	 1
autistic author 	 1
perfect example 	 36
keith-penned 	 1
keith-penned weeper 	 1
weeper 	 3
languid ballad. 	 1
ballad. 	 6
voice. 	 20
former municipality 	 23
wonderful view 	 6
famous observatory 	 1
award-winning community 	 2
traditional meals 	 2
intergenerational 	 32
intergenerational exchange 	 1
own service 	 10
current address 	 8
several delivery 	 1
dietary needs 	 2
green salad 	 1
annual calendar 	 5
entire year's 	 2
young montrealers 	 1
montrealers 	 4
linguistic backgrounds 	 2
key focus 	 5
frozen meals 	 1
rooftop garden 	 16
provincial governments 	 64
individual donations 	 4
youth employment 	 8
full-time employees 	 24
maximum cards 	 8
eleven classifications 	 1
biennial conference 	 10
topical stamp 	 1
maximum card 	 4
close concordance 	 1
concordance 	 22
appropriate cancellation 	 1
special rules 	 15
papal tombs 	 60
available information 	 20
same tomb 	 3
valuable materials 	 3
other monuments 	 7
own altar 	 1
__notoc__ note 	 1
non-extant 	 6
non-extant tombs 	 1
other tombs 	 7
canadian band 	 50
kebab 	 23
multiple radio 	 1
adopted name 	 5
anti-trinitarian 	 1
anti-trinitarian monotheism 	 1
monotheism 	 14
autobiographical remarks 	 1
christian period 	 4
other periodicals 	 13
small villa 	 1
original languages 	 6
ecclesiastical position 	 1
several discussions 	 5
other 'ulama 	 1
'ulama 	 3
islamic period 	 26
turkish paper 	 1
gracious direction 	 1
absolute unity 	 3
underway replenishment 	 24
commercial tanker 	 2
defensive guns 	 2
damage-control 	 1
damage-control equipment 	 1
keel 	 176
full classification 	 1
first fleet 	 16
fast multifunction 	 1
multifunction 	 11
dry stores 	 9
mid-size ones 	 1
civilian crew 	 6
tonnages 	 3
naval light 	 1
full load 	 72
first oiler 	 4
new hull 	 5
first fuel 	 2
colliers 	 14
wartime conditions 	 5
rough seas 	 50
civilian tankers 	 1
new hull-numbering 	 1
hull-numbering 	 1
large ship 	 8
moderate 14-knot 	 1
14-knot 	 1
japanese action 	 2
effective fleet 	 1
desperate days 	 2
500-ton 	 4
500-ton tankers 	 1
maritime commission 	 48
extraordinary size 	 3
commercial tankers 	 1
mutual interests 	 6
wartime repeats 	 1
new mid-body 	 1
mid-body 	 1
superior span-wire 	 1
span-wire 	 1
refueling 	 131
single-screw 	 3
single-screw oilers 	 1
u-boat decoy 	 1
concealed guns 	 2
few tankers 	 1
civilian master 	 2
880-ton 	 1
880-ton oilers 	 1
turbo-electric 	 3
turbo-electric drive 	 1
chronic shortage 	 5
powerful engines 	 16
elderly tanker 	 1
floating storage 	 3
concrete barges 	 1
first oilers 	 4
naval oilers 	 1
civilian tanker 	 1
male fitting 	 1
terminal end 	 3
seven-inch 	 10
seven-inch hose 	 1
previous usn 	 1
limited capacity 	 16
refrigerated 	 50
refrigerated stores 	 3
double-hulled 	 6
double-hulled vessels 	 1
fast-moving 	 24
fast-moving groups 	 1
fast support 	 1
fast supply 	 1
vertical replenishment 	 4
signal decrease 	 1
deployed warship 	 1
fifth ship 	 5
000-ton replenishment 	 1
refrigerated supplies 	 1
overall reduction 	 4
underway refueling 	 1
civilian crews 	 1
civilian-operated 	 1
civilian-operated transport 	 1
civilian charter 	 1
late war 	 3
last survivor 	 13
first tankers 	 1
bulk quantities 	 3
t5-s-rm2a 	 1
t5-s-rm2a tanker 	 1
nuclear-powered tanker 	 1
conventional steam 	 1
stricken hulk 	 1
hulk 	 251
ww2-built 	 1
ww2-built ships 	 1
limited budgets 	 6
build-and-charter 	 1
build-and-charter program 	 1
new tankers 	 6
catastrophic fire 	 10
new bow 	 3
similar arrangement 	 5
double hulls 	 1
extreme climates 	 2
long-term time 	 3
other transport 	 10
combined oiler 	 4
noted ship 	 1
traditional river 	 4
dry cargo 	 12
multipurpose 	 60
physical disabilities 	 27
multipurpose activity 	 1
accessible softball 	 1
north-western corner 	 1
individual sports 	 7
therapeutic benefits 	 3
traumatic brain 	 16
occasional programs 	 1
particular seasons 	 1
facility's gymnasium 	 2
allied agencies 	 1
armenian dram 	 24
dram 	 43
monetary sign 	 1
common business 	 3
unique pattern 	 2
armenian letters 	 9
scratches 	 32
official endorsement 	 7
dram symbol 	 4
armenian standard 	 1
national characters 	 1
armenian computer 	 4
direct projection 	 1
armenian alphabet 	 3
clean-cut 	 3
clean-cut geometry 	 1
horizontal elements 	 6
preserved scratches 	 1
graphical symbol 	 1
financial documents 	 3
1700th 	 2
1700th anniversary 	 1
other proposals 	 36
official processing 	 1
first letter 	 105
armenian word 	 8
original shape 	 15
armenian banknote 	 1
reverse side 	 112
15th anniversary 	 18
armenian currency 	 1
commemorative coin 	 3
horizontal strokes 	 2
monetary symbols 	 2
national attributes 	 4
mandatory items 	 1
national seal 	 1
republican standards 	 1
armenian block 	 1
popular font 	 1
italic 	 93
main templates 	 1
first competition 	 32
official presentations 	 1
local periodicals 	 3
new visitors 	 3
complete information 	 5
armenian book 	 1
alongside imports 	 1
fourth championship 	 30
late start 	 18
mini-camp 	 11
mini-camp opportunities 	 1
song co-written 	 114
serbian football 	 184
third rank 	 16
new destination 	 6
home-town 	 15
home-town club 	 10
american academic 	 42
international distinction 	 1
itinerant musician 	 1
folkloric 	 35
folkloric undertones 	 1
regional literatures 	 1
literatures 	 44
critical reappraisal 	 1
reappraisal 	 10
honorary director 	 13
incomparable 	 36
incomparable experience 	 1
finishing touches 	 17
moveable feast 	 3
pleasant surprise 	 4
other harbor 	 1
natural harbor 	 21
man-made port 	 1
small feature 	 2
entire bay 	 2
final structure 	 2
draught allowance 	 1
large terminal 	 1
numbered berths 	 1
several warehouses 	 5
extensive outdoor 	 2
military invasions 	 2
adequate equipment 	 1
organizational problems 	 3
48-hour 	 17
48-hour total 	 1
chronic corruption 	 2
german mafi 	 1
mafi 	 1
small storage 	 7
outdoor cargo 	 1
kong-based cargo 	 1
panamanian flag 	 3
administrative building 	 44
bay horse 	 14
stakes-winning 	 6
stakes-winning daughter 	 1
multiple grade 	 6
unusual name 	 8
owner's expectations 	 1
year-old campaign 	 1
sloppy track 	 5
stud fee 	 5
first crop 	 7
male horse 	 22
first return 	 11
full match 	 4
2008-09 transfer 	 1
promising displays 	 1
formidable footballer 	 1
fifteen league 	 5
much-needed goal 	 1
skillful chip 	 1
2012-13 winter 	 1
extraordinary goal 	 1
influential players 	 6
good displays 	 2
regular members 	 14
natural position 	 12
left midfielder 	 24
first baseman 	 249
old timers 	 14
infielder 	 75
minor leagues 	 304
pinch 	 113
third base 	 96
regular at-bats 	 1
padres 	 348
natural park 	 204
local authorities' 	 1
authorities' 	 19
geopark's 	 1
geopark's management 	 1
scientific coordinator 	 2
northern foothills 	 11
final track 	 84
yamin's 	 2
yamin's collaboration 	 1
academic specialising 	 4
great potentials 	 3
professor's chair 	 2
further contributions 	 4
unique molding 	 2
trimming 	 55
trimming machinery 	 1
trim equipment 	 1
commercial airliners 	 3
medical industries 	 1
main products 	 18
advanced cabinet 	 1
two-story office 	 3
executive offices 	 24
modern manufacturing 	 3
many processes 	 4
electronic board 	 2
finite element 	 190
three-dimensional laser 	 1
undisclosed sum 	 24
first inhabitants 	 28
ice-free 	 17
ice-free corridor 	 1
indigenous groups 	 72
rustic log 	 2
early hamlet 	 1
first outpost 	 4
present downtown 	 2
inflationary 	 19
first railway 	 32
current downtown 	 1
commenced operation 	 13
major base 	 12
little oil 	 3
subsequent oil 	 3
new status 	 24
prosperous period 	 1
high world 	 2
international market 	 31
massive government 	 1
most-visited 	 3
most-visited tourist 	 1
indoor amusement 	 2
large indoor 	 4
recent period 	 2
strong recovery 	 4
high-tech jobs 	 1
rapid development 	 34
residential areas 	 102
new workers 	 14
northern city 	 15
metropolitan population 	 5
raw auto 	 1
physical connection 	 5
interconnecting levels 	 1
international architects 	 4
final piece 	 11
real precedent 	 1
important piece 	 21
elevated conveyor 	 1
conveyors 	 11
functional spaces 	 2
elevated conveyors 	 1
interesting relationship 	 1
load-bearing 	 17
load-bearing walls 	 5
cast-in-place 	 11
cast-in-place concrete 	 7
structural steel 	 22
simple materials 	 2
corrugated metal 	 5
дејан 	 2
дејан ранковић 	 1
ранковић 	 1
experienced goalkeepers 	 1
žilić's 	 1
žilić's departure 	 1
rare hobby 	 1
main suspect 	 6
local court 	 24
criminal act 	 19
1992-95 	 4
1992-95 war 	 1
purported racketeering 	 1
racketeering 	 71
military authorities 	 72
entire war-period 	 1
war-period 	 1
bosnian president 	 4
separate occasions 	 129
multiple shots 	 3
ethnic albanian 	 12
official evidence 	 1
albanian rival 	 1
longtime enemy 	 2
synthetic polymer 	 8
graphite-epoxy 	 1
graphite-epoxy payload 	 1
polymers 	 116
individual composition 	 2
phenolic 	 29
recent polymer 	 1
diamine 	 3
maleic 	 3
maleic anhydride 	 3
anhydride 	 18
elevated post-cure 	 1
post-cure 	 1
superior properties 	 1
structural aircraft 	 1
numerous formulations 	 1
aircraft-aerospace 	 3
aircraft-aerospace industry 	 1
epoxy formulations 	 1
composite prepregs 	 1
prepregs 	 1
impact strength 	 2
aircraft-aerospace demand 	 1
epoxy-reinforced 	 1
epoxy-reinforced concrete 	 1
dimensional stability 	 3
elevated temperature 	 3
creep 	 61
creep resistance 	 1
primary forms 	 2
lining 	 161
various reinforcements 	 1
dibasic 	 2
dibasic acid 	 2
numerous methods 	 2
continuous reinforcement 	 1
pellets 	 46
uncured resin 	 1
relative pressure 	 2
prepreg materials 	 1
entire cure 	 1
intermediate temperatures 	 2
structural materials 	 8
expensive metals 	 1
other polymers 	 3
other ingredients 	 30
reactive materials 	 1
rigid foams 	 1
foams 	 15
foam moldings 	 1
moldings 	 34
various reinforcement 	 1
numerous applications 	 3
sandwich structure 	 1
polymer structure 	 2
familiar carbon-to-carbon 	 1
carbon-to-carbon 	 1
organic polymer 	 1
broad temperature 	 1
good release 	 1
reusable bag 	 1
vacuum-bag 	 1
vacuum-bag curing 	 1
composite parts 	 1
urea-formaldehyde 	 2
composite applications 	 2
urea resin 	 1
true particulate 	 1
particulate 	 31
german music 	 11
free song 	 5
first download 	 1
anti-marxist 	 3
anti-marxist youth 	 1
local youth 	 87
eastern regions 	 17
paramilitary character 	 1
continuous decay 	 1
historical legacy 	 6
total membership 	 9
strongholds 	 91
working-class families 	 3
multi-leaded 	 4
multi-leaded power 	 16
typical applications 	 7
metal tab 	 3
internal circuitry 	 1
isolated heatsinks 	 1
heatsinks 	 3
electrically-insulating 	 1
electrically-insulating pad 	 1
added benefit 	 22
vertical clearance 	 7
right angle 	 18
enough surface 	 2
common components 	 8
владимир 	 6
владимир сандуловић 	 1
сандуловић 	 1
fourth-place 	 43
fourth-place finish 	 58
unidentified car 	 1
metal pole 	 4
дpaган 	 1
дpaган ћepaн 	 1
ћepaн 	 1
84th-minute 	 1
84th-minute substitute 	 1
prominent striker 	 2
impressive record 	 8
important players 	 19
golden generation 	 2
top spots 	 3
numerous key 	 2
key players 	 74
european competitions 	 37
10th place 	 34
good welcoming 	 1
same performance 	 8
top-flight status 	 4
general president 	 22
twentieth man 	 1
multiple degrees 	 3
deaf education 	 3
recent articles 	 7
strong melody 	 4
tasty guitar 	 1
winning performance 	 4
full-throated 	 1
full-throated country 	 1
lyrical nuance. 	 1
nuance. 	 2
милорад 	 1
милорад зечевић 	 1
зечевић 	 1
capped player 	 6
namibian singer 	 1
african singer 	 6
german version 	 35
mal herein 	 1
herein 	 22
стефан 	 3
стефан савић 	 1
савић 	 2
10-day trial 	 3
conclusive goal 	 1
four-match 	 5
four-match ban 	 2
international duty 	 16
brief flashes 	 2
clearances 	 55
full ninety 	 1
semi-final win 	 8
under-21 teams 	 6
friendly loss 	 5
municipal assembly 	 5
half year 	 114
terrorist threats 	 5
suicide bombings 	 14
civil airliner 	 1
airliner 	 63
biological attack 	 3
legal frameworks 	 6
industrial buildings 	 72
private equipment 	 1
civil state 	 2
regional commands 	 4
civilian body 	 1
civilian action 	 1
country's history 	 40
continued activity 	 4
vital enterprises 	 1
legal mechanism 	 1
specified area 	 7
heavy rocket 	 5
voluntary community 	 3
geographic considerations 	 1
many scenes 	 29
single shelter 	 1
specified time 	 9
public bomb 	 1
protected spaces 	 3
similar concept 	 8
individual apartment 	 4
subterranean bomb 	 1
used term 	 9
entire residential 	 1
constant rocket 	 2
additional fortifications 	 4
fortified bus 	 1
rocket-related 	 1
rocket-related injuries 	 1
arched canopies 	 1
reinforced children's 	 1
reinforced steel 	 4
rocket-proof 	 1
rocket-proof place 	 1
concrete tunnels 	 1
non-permanent 	 16
non-permanent fortification 	 1
concrete facility 	 4
open fields 	 29
several meter 	 1
continuous single-pitch 	 1
single-pitch 	 3
recent conflicts 	 1
needless confusion 	 1
ceremonial use 	 3
several towns 	 36
imminent attack 	 5
exceptional method 	 1
cockpit doors 	 1
suicide bombers 	 39
unit's presence 	 2
cabinet decision 	 4
communal buildings 	 1
metal detectors 	 11
detectors 	 216
such security 	 2
become targets 	 3
extensive property 	 5
first missile 	 18
air-raid sirens 	 1
media-stirred 	 1
media-stirred panic 	 1
chemical attack 	 5
ballistic 	 189
ballistic missile 	 107
short range 	 30
ballistic missiles 	 64
joint test 	 3
direct hit 	 26
קלע 	 1
קלע דוד 	 1
דוד 	 3
שרביט 	 1
שרביט קסמים 	 1
קסמים 	 1
long-range rockets 	 1
כיפת 	 1
כיפת ברזל 	 1
ברזל 	 1
mobile system 	 3
short-range rockets 	 1
various weather 	 1
first intake 	 15
screen studies 	 2
cultural sectors 	 4
notable contribution 	 6
international production 	 8
such production 	 1
major report 	 2
contemporary system 	 1
philatelic scholar 	 1
specialized stamp 	 1
international philatelic 	 9
philatelic literature 	 234
philatelist 	 40
philatelic research 	 20
philatelists 	 33
monastic community 	 24
distant relation 	 14
posthumous tribute 	 2
independent press 	 11
southern experience 	 1
fifteenth year 	 3
regional books 	 3
coffeehouse 	 81
19th-century railroad 	 1
literary arts 	 25
15-member board 	 4
such writers 	 7
collegiate hockey 	 68
1976-77 	 23
1976-77 season 	 27
2002-03 campaign 	 1
at-large bid 	 160
high scoring 	 19
30-win 	 10
30-win plateau 	 1
six-game win 	 2
eight-game 	 13
eight-game streak 	 1
two-week period 	 8
three-goal 	 6
three-goal lead 	 4
extra period 	 6
quarterfinal series 	 4
third title 	 32
season-by-season results 	 36
two-time recipient 	 5
tenured coach 	 2
not-for-profit think 	 1
resilient 	 77
resilient society 	 1
solutions-based 	 2
solutions-based reform 	 1
vital areas 	 2
major policy 	 9
resilient nation 	 4
genuine access 	 1
full advantage 	 60
political ambitions 	 15
small office 	 12
top advisers 	 6
quiet campaign 	 2
soft money 	 5
bipartisan 	 76
broad coalition 	 5
electoral districts 	 132
open primaries 	 2
voter assistance 	 2
recent initiatives 	 5
catastrophic event 	 5
national symposium 	 12
congressional testimony 	 5
economic needs 	 2
viral campaign 	 5
national voter 	 2
congressional reform 	 1
smart grid 	 12
comprehensive energy 	 3
political consultant 	 24
many academics 	 14
corporate executives 	 30
general authority 	 156
church's director 	 1
first stake 	 1
up-tempo song 	 7
locomotive class 	 7
russian steam 	 4
unique number 	 7
world's scale 	 1
basic variants 	 3
simple expansion 	 2
armoured trains 	 5
seventeenth episode 	 6
x-files 	 369
initial broadcast 	 44
special agents 	 159
possible smuggling 	 1
secretive informant 	 2
own spin-off 	 3
inconsequential 	 13
inconsequential event 	 1
eccentric conspiracy 	 1
extra weight 	 22
decoy meant 	 1
constructed hoax 	 1
further pursuit 	 2
fake identification 	 3
armed guards 	 17
multiple countries 	 19
eponymous entity 	 1
lone gunman 	 3
television-equipped 	 7
television-equipped households 	 12
new things 	 14
dazzling 	 61
scottish native 	 1
former constable 	 1
scottish pianist 	 1
musical code 	 1
municipal yards 	 1
particular site 	 4
same owner 	 2
many listings 	 1
private owner 	 38
current assessment 	 1
geographic coordinate 	 2
current online 	 2
digit number 	 4
filial piety 	 40
other letters 	 6
shameful 	 37
shameful episode 	 1
familiar subject 	 1
tactical airstrikes 	 1
other warship 	 1
japanese garrisons 	 2
japanese aircraft 	 110
moderate damage 	 30
naval garrisons 	 1
small warships 	 5
successful conquests 	 1
valuable experience 	 11
future combat 	 8
dispersed island 	 1
serious flaws 	 6
american carriers 	 2
perennial basketball 	 1
1973-74 	 31
1973-74 season 	 18
only losses 	 12
third straight 	 77
1970-71 	 45
1970-71 season 	 8
1972-73 	 22
1972-73 season 	 7
past season 	 18
historic year 	 4
1987-88 	 19
1987-88 season 	 4
30-win season 	 5
combined score 	 82
at-large bids 	 3
championship hopes 	 3
round losses 	 2
1989-90 season 	 7
2-out-of-3 	 1
2-out-of-3 series 	 1
natural hat-trick 	 1
1993-1994 	 26
1993-1994 season 	 6
potential rebuilding 	 1
31-10-4regular 	 1
31-10-4regular season 	 1
regional games 	 1
entire puck 	 1
overtime winner 	 4
extra frame 	 1
overtime goal 	 16
national semi-finals 	 1
overtime games 	 4
senior director 	 33
consecutive seasons 	 225
lacklustre 	 17
lacklustre seasons 	 1
former glory 	 19
10-win 	 8
10-win mark 	 1
recreational facility 	 7
expanded coaches 	 1
hockey realignment 	 1
all-time coaching 	 28
british game 	 5
large pools 	 5
large assault 	 2
qualifier time 	 15
female winner 	 24
2nd female 	 2
big balls 	 12
sucker 	 97
dizzy 	 94
minor change 	 16
1st winner 	 2
buckeye 	 54
various firms 	 5
first machine 	 9
rented machine 	 1
automobile sheet 	 1
small factory 	 6
cold roll 	 1
flat strip 	 2
desired shape 	 10
contoured 	 7
contoured rolls 	 1
57-millimeter 	 1
57-millimeter guns 	 1
religious affairs 	 48
non-profit arts 	 7
principal performance 	 1
wide stage 	 6
resident companies 	 10
futuristic style 	 2
british fashion 	 33
famous design 	 2
several celebrities 	 5
japanese fashion 	 3
1988-1989 	 12
major brands 	 10
several winners 	 4
neo 	 91
creme 	 23
right-handed baseball 	 1
catfish 	 116
affected conferences 	 1
special conference 	 4
improper disclosure 	 2
public comments 	 14
ongoing situation 	 3
confusing process 	 1
announced departures 	 1
departures 	 87
potential split 	 3
all-sports 	 11
all-sports conference 	 2
second conference 	 16
16-team superconference 	 1
superconference 	 2
27-month 	 1
27-month notice 	 1
eventual conference 	 3
new conference 	 28
basketball-only 	 1
basketball-only schools 	 1
8-team 	 4
8-team all-sports 	 1
additional meetings 	 1
academic issues 	 2
additional football 	 1
existing structure 	 14
own conference 	 2
future structure 	 1
16-team basketball 	 1
first-ever bowl 	 1
formal letter 	 3
tilted towards 	 6
official campus 	 1
last-minute 	 83
last-minute about-face 	 1
awkward position 	 6
initial vote 	 2
twelfth member 	 1
2005-2006 season 	 10
same move 	 2
c-usa 	 35
c-usa members 	 1
football-playing 	 3
football-playing schools 	 1
non-football 	 8
non-football schools 	 1
ninth member 	 6
football-only 	 9
other conferences 	 4
two-division 	 3
two-division alignment 	 1
men's soccer 	 189
reunified 	 21
reunified conference 	 1
mid-american 	 57
mid-american conference 	 138
land-grant 	 25
land-grant schools 	 1
football-only members 	 2
athletic consequences 	 1
mixed bag 	 4
financial revenue 	 1
financial distributions 	 1
football-sponsoring 	 1
football-sponsoring successor 	 1
concurrent rise 	 1
ironic 	 111
aforementioned lawsuit 	 1
major shift 	 9
nominal independence 	 2
future schedules 	 1
traditional rivalries 	 2
irish departure 	 1
various shifts 	 1
maryland's 	 67
maryland's departure 	 1
american member 	 18
same magazine 	 16
manga's 	 38
one-shot 	 58
one-shot spin-off 	 2
series' theme 	 4
10-episode 	 2
10-episode live-action 	 1
fourteenth volume 	 4
sixteenth volume 	 2
seventeenth volume 	 2
sustainment 	 43
assigned area 	 5
